segment	Chromosome	sample	arm	arm_start	arm_end	seg_start	seg_end	n_bins	global_start_mb	seg_length	logR	BAF	germline_copies	na	nb	segTCN	segBAF	sample_chr
9	3	LN3	q	9.1e+07	198022430	93750000	197750000	177	492.449994	1.04e+08	-0.00702631812797971	0.5	2	0.996070181243598	0.996070181243597	1.99214036248719	0.5	LN3_3
10	4	LN3	p	0	50400000	250000	49250000	80	690.472424	4.9e+07	-0.00369444907650384	0.5	2	1.00266722216915	1.00266722216915	2.00533444433829	0.5	LN3_4
11	4	LN3	q	50400000	191154276	52750000	190250000	236	690.472424	137500000	-0.00369444907650384	0.5	2	1.00266722216915	1.00266722216915	2.00533444433829	0.5	LN3_4
12	5	LN3	p	0	48400000	250000	45750000	75	881.6267	45500000	-0.0240624995126653	0.5	2	0.962575932685122	0.962575932685123	1.92515186537024	0.5	LN3_5
13	5	LN3	q	48400000	180915260	49750000	180750000	224	881.6267	1.31e+08	0.00180422977014272	0.5	2	1.01358788264957	1.01358788264957	2.02717576529913	0.5	LN3_5
14	6	LN3	p	0	6.1e+07	250000	57250000	91	1062.54196	5.7e+07	-0.0085213272438435	0.431241967111315	2	1.38507129047883	0.601158786027354	1.98623007650618	0.302663217689667	LN3_6
15	6	LN3	q	6.1e+07	171115067	62250000	78250000	26	1062.54196	1.6e+07	0.103806783366093	0.5	2	1.22390389230812	1.22390389230812	2.44780778461623	0.5	LN3_6
16	6	LN3	q	6.1e+07	171115067	77750000	128250000	90	1062.54196	50500000	-0.295558314377493	0.379851612280985	2	1.04022093815014	-0.0824574257179227	0.957763512432215	-0.0860937221428746	LN3_6
17	6	LN3	q	6.1e+07	171115067	127750000	157750000	52	1062.54196	3e+07	0.261503325017088	0.5	2	1.57977915246494	1.57977915246494	3.15955830492989	0.5	LN3_6
18	6	LN3	q	6.1e+07	171115067	157750000	170750000	24	1062.54196	1.3e+07	-0.0165991781884669	0.5	2	0.977200641421741	0.977200641421741	1.95440128284348	0.5	LN3_6
19	7	LN3	p	0	59900000	250000	26750000	47	1233.657027	26500000	0.22529839728224	0.408976364072481	2	2.1047776090047	0.884425717261985	2.98920332626668	0.295873388568243	LN3_7
20	7	LN3	p	0	59900000	26250000	56250000	52	1233.657027	3e+07	-0.0307669651548663	0.5	2	0.949502588440384	0.949502588440384	1.89900517688077	0.5	LN3_7
21	7	LN3	q	59900000	159138663	65250000	159138663	151	1233.657027	93888663	-0.00936691399632227	0.5	2	0.991444945769101	0.991444945769101	1.9828898915382	0.5	LN3_7
22	8	LN3	p	0	45600000	250000	43250000	74	1392.79569	4.3e+07	-0.0249120634735937	0.5	2	0.960915965607806	0.960915965607807	1.92183193121561	0.5	LN3_8
23	8	LN3	q	45600000	146364022	47750000	146364022	169	1392.79569	98614022	-0.0099806414341627	0.5	2	0.990233404424766	0.990233404424767	1.98046680884953	0.5	LN3_8
24	9	LN3	p	0	4.9e+07	250000	38750000	64	1539.159712	38500000	-0.0198068992748361	0.5	2	0.970905698140964	0.970905698140965	1.94181139628193	0.5	LN3_9
25	9	LN3	q	4.9e+07	141213431	70750000	140750000	120	1539.159712	7e+07	-0.01611119107677	0.5	2	0.978159511455346	0.978159511455347	1.95631902291069	0.5	LN3_9
58	MT	LN3		0	16569	0	16569	1	3095.677412	16569	7.44305735190136	NA	NA	NA	NA	NA	NA	LN3_MT
54	X	LN3	p	0	60600000	2250000	58250000	92	2881.033286	5.6e+07	-0.0578440476206471	NA	2	1.79463516217852	NA	1.79463516217852	NA	LN3_X
55	X	LN3	q	60600000	155270560	62250000	98750000	63	2881.033286	36500000	-0.0397829601984702	NA	2	1.86403479794263	NA	1.86403479794263	NA	LN3_X
56	X	LN3	q	60600000	155270560	98250000	109250000	20	2881.033286	1.1e+07	-0.415842472651648	NA	2	0.584029592615225	NA	0.584029592615225	NA	LN3_X
57	X	LN3	q	60600000	155270560	108750000	155250000	83	2881.033286	46500000	-0.0967713559678093	NA	2	1.64797897102852	NA	1.64797897102852	NA	LN3_X
1	1	LN4	p	0	1.25e+08	750000	1750000	1	0	1e+06	-0.0402231316436747	0.5	2	0.904173590731295	0.904173590731294	1.80834718146259	0.5	LN4_1
2	1	LN4	p	0	1.25e+08	1750000	120750000	197	0	1.19e+08	-0.0402231316436747	0.5	2	0.904173590731295	0.904173590731294	1.80834718146259	0.5	LN4_1
3	1	LN4	q	1.25e+08	249250621	146250000	157250000	13	0	1.1e+07	0.161144729945679	0.402762172648185	2	1.90559748974841	0.706197880638675	2.61179537038708	0.270387905823576	LN4_1
4	1	LN4	q	1.25e+08	249250621	157250000	179750000	40	0	22500000	-0.0499904085321046	0.309750316890514	2	1.89967298638135	-0.127517636525569	1.77215534985578	-0.0719562404819346	LN4_1
5	1	LN4	q	1.25e+08	249250621	179250000	248750000	116	0	69500000	0.161776058130022	0.397677519120367	2	1.93858226821746	0.675912546201317	2.61449481441878	0.258525104916522	LN4_1
26	10	LN4	p	0	40200000	750000	37750000	62	1680.373143	3.7e+07	0.0485370894274424	0.431250155092886	2	1.46652721157858	0.682191297127286	2.14871850870586	0.317487513773108	LN4_10
27	10	LN4	q	40200000	135534747	43250000	134250000	147	1680.373143	9.1e+07	0.00373406735959911	0.5	2	0.987147086381778	0.987147086381776	1.97429417276355	0.5	LN4_10
28	11	LN4	p	0	53700000	250000	48250000	82	1815.90789	4.8e+07	-0.00623007471497921	0.435647837196075	2	1.32152508761344	0.614708118643585	1.93623320625703	0.317476281605504	LN4_11
29	11	LN4	q	53700000	135006516	55250000	134750000	133	1815.90789	79500000	-0.0756870360197385	0.5	2	0.839050351864371	0.839050351864371	1.67810070372874	0.5	LN4_11
30	12	LN4	p	0	35800000	750000	34250000	56	1950.914406	33500000	0.0162410970312464	0.5	2	1.0112210073656	1.0112210073656	2.0224420147312	0.5	LN4_12
31	12	LN4	q	35800000	133851895	38750000	73250000	55	1950.914406	34500000	0.0176313949577678	0.5	2	1.01391000821056	1.01391000821056	2.02782001642113	0.5	LN4_12
32	12	LN4	q	35800000	133851895	72750000	108750000	61	1950.914406	3.6e+07	-0.272039567671393	0.385602021020395	2	1.02860542287301	-0.016464962709827	1.01214046016318	-0.0162674681606666	LN4_12
33	12	LN4	q	35800000	133851895	108250000	133750000	41	1950.914406	25500000	9.55735276366336e-06	0.5	2	0.980018269378921	0.980018269378921	1.96003653875784	0.5	LN4_12
34	13	LN4	q	17900000	115169878	19750000	27250000	10	2084.766301	7500000	-0.274262139056878	0.376810312469515	2	1.06438135802407	-0.059272331557294	1.00510902646677	-0.0589710469178175	LN4_13
35	13	LN4	q	17900000	115169878	26750000	94750000	122	2084.766301	6.8e+07	0.178279659832043	0.423838221612428	2	1.81806945835857	0.867412436018029	2.6854818943766	0.323000664362844	LN4_13
36	13	LN4	q	17900000	115169878	95250000	115169878	34	2084.766301	19919878	0.174805209698336	0.423344013676042	2	1.81249693089511	0.857972724108611	2.67046965500372	0.32128158524513	LN4_13
37	14	LN4	q	17600000	107349540	20250000	82250000	111	2199.936179	6.2e+07	0.00646298561907832	0.5	2	0.992382007357959	0.992382007357959	1.98476401471592	0.5	LN4_14
38	14	LN4	q	17600000	107349540	81750000	106250000	39	2199.936179	24500000	-0.0209718672730239	0.5	2	0.940201282939372	0.940201282939372	1.88040256587874	0.5	LN4_14
39	15	LN4	q	1.9e+07	102531392	21750000	53250000	46	2307.285719	31500000	0.0129653739196955	0.343958558971875	2	1.87332033675279	0.136470877262635	2.00979121401542	0.0679030121690978	LN4_15
40	15	LN4	q	1.9e+07	102531392	53250000	102531392	88	2307.285719	49281392	0.185232883172755	0.5	2	1.3578169225171	1.3578169225171	2.71563384503419	0.5	LN4_15
41	16	LN4	p	0	36600000	250000	32250000	42	2409.817111	3.2e+07	-0.0543273960261364	0.436229182653084	2	1.21681435424067	0.539349036762388	1.75616339100306	0.30711779981607	LN4_16
42	16	LN4	q	36600000	90354753	46750000	90250000	76	2409.817111	43500000	-0.0344497939647591	0.5	2	0.914927653900141	0.91492765390014	1.82985530780028	0.5	LN4_16
43	17	LN4	p	0	2.4e+07	250000	18250000	32	2500.171864	1.8e+07	-0.0736089977130349	0.413282407415521	2	1.29732657310107	0.388318049666092	1.68564462276716	0.230367685110654	LN4_17
44	17	LN4	q	2.4e+07	81195210	25750000	81195210	88	2500.171864	55445210	-0.0198527756793647	0.420371058766801	2	1.37550591128031	0.509114936967001	1.88462084824731	0.270141836455049	LN4_17
45	18	LN4	p	0	17200000	250000	14250000	24	2581.367074	1.4e+07	0.0478856737246318	0.3102293029953	2	2.15508712393934	-0.00894366735155965	2.14614345658778	-0.00416732037371792	LN4_18
46	18	LN4	q	17200000	78077248	18750000	78077248	103	2581.367074	59327248	-0.0261602681980334	0.429471348169473	2	1.31245857707984	0.548429625171805	1.86088820225164	0.294713903021264	LN4_18
47	19	LN4	p	0	26500000	750000	20250000	34	2659.444322	19500000	-0.0240087607630618	0.5	2	0.934485916103717	0.934485916103715	1.86897183220743	0.5	LN4_19
48	19	LN4	q	26500000	59128983	28250000	59128983	45	2659.444322	30878983	-0.0354858785630721	0.5	2	0.912994557160519	0.912994557160518	1.82598911432104	0.5	LN4_19
6	2	LN4	p	0	93300000	750000	89250000	152	249.250621	88500000	0.00442968510390415	0.5	2	0.988480559152559	0.988480559152559	1.97696111830512	0.5	LN4_2
7	2	LN4	q	93300000	243199373	96250000	243199373	233	249.250621	146949373	0.00823528190993846	0.5	2	0.995787134985616	0.995787134985616	1.99157426997123	0.5	LN4_2
49	20	LN4	p	0	27500000	750000	25750000	45	2718.573305	2.5e+07	-0.000813955822445954	0.5	2	0.978444524925845	0.978444524925844	1.95688904985169	0.5	LN4_20
50	20	LN4	q	27500000	63025520	29750000	62750000	60	2718.573305	3.3e+07	0.0381474313410231	0.5	2	1.05389319433965	1.05389319433964	2.10778638867929	0.5	LN4_20
51	21	LN4	q	13200000	48129895	15250000	41250000	41	2781.598825	2.6e+07	0.00231538774532109	0.5	2	0.984429523461558	0.984429523461556	1.96885904692311	0.499999999999999	LN4_21
52	21	LN4	q	13200000	48129895	40750000	48129895	10	2781.598825	7379895	-0.274882527885849	0.343631085687369	2	1.21441370129701	-0.21126543370107	1.00314826759594	-0.210602400986417	LN4_21
53	22	LN4	q	14700000	51304566	18750000	51250000	54	2829.72872	32500000	-0.0280941448389853	0.5	2	0.92681626696391	0.92681626696391	1.85363253392782	0.5	LN4_22
8	3	LN4	p	0	9.1e+07	250000	90250000	157	492.449994	9e+07	0.00289950022743589	0.5	2	0.985548101111471	0.985548101111471	1.97109620222294	0.5	LN4_3
9	3	LN4	q	9.1e+07	198022430	93750000	197750000	177	492.449994	1.04e+08	0.00289950022743589	0.5	2	0.985548101111471	0.985548101111471	1.97109620222294	0.5	LN4_3
10	4	LN4	p	0	50400000	250000	49250000	80	690.472424	4.9e+07	-0.0373831344526371	0.5	2	0.909458308545367	0.909458308545367	1.81891661709073	0.5	LN4_4
11	4	LN4	q	50400000	191154276	52750000	190250000	236	690.472424	137500000	-0.0373831344526371	0.5	2	0.909458308545367	0.909458308545367	1.81891661709073	0.5	LN4_4
12	5	LN4	p	0	48400000	250000	45750000	75	881.6267	45500000	-0.0097918587276011	0.5	2	0.961345789214658	0.961345789214658	1.92269157842932	0.5	LN4_5
13	5	LN4	q	48400000	180915260	49750000	180750000	224	881.6267	1.31e+08	0.00835508772646033	0.5	2	0.996017469877725	0.996017469877724	1.99203493975545	0.5	LN4_5
14	6	LN4	p	0	6.1e+07	250000	57250000	91	1062.54196	5.7e+07	-0.0235937666578982	0.5	2	0.935266216385446	0.935266216385445	1.87053243277089	0.5	LN4_6
15	6	LN4	q	6.1e+07	171115067	62250000	78250000	26	1062.54196	1.6e+07	0.0931140856770578	0.5	2	1.16386139692569	1.16386139692569	2.32772279385139	0.5	LN4_6
16	6	LN4	q	6.1e+07	171115067	77750000	128250000	90	1062.54196	50500000	-0.284677050345656	0.385300339405843	2	1.00549585583963	-0.0331920159187849	0.972303839920846	-0.0341374934007121	LN4_6
17	6	LN4	q	6.1e+07	171115067	127750000	157750000	52	1062.54196	3e+07	0.268022435335623	0.5	2	1.54301717482009	1.54301717482009	3.08603434964018	0.5	LN4_6
18	6	LN4	q	6.1e+07	171115067	157750000	170750000	24	1062.54196	1.3e+07	-0.00861683747142977	0.5	2	0.963577611855458	0.963577611855458	1.92715522371092	0.5	LN4_6
19	7	LN4	p	0	59900000	250000	26750000	47	1233.657027	26500000	0.239763258643518	0.405984399586053	2	2.09090434807029	0.866301921403882	2.95720626947417	0.292946058699491	LN4_7
20	7	LN4	p	0	59900000	26250000	56250000	52	1233.657027	3e+07	-0.0245703843087073	0.5	2	0.933430270487443	0.933430270487442	1.86686054097489	0.5	LN4_7
21	7	LN4	q	59900000	159138663	65250000	159138663	151	1233.657027	93888663	-0.00149342279899872	0.5	2	0.977146730837046	0.977146730837046	1.95429346167409	0.5	LN4_7
22	8	LN4	p	0	45600000	250000	43250000	74	1392.79569	4.3e+07	-0.0464939367573773	0.5	2	0.892541543549183	0.892541543549182	1.78508308709836	0.5	LN4_8
23	8	LN4	q	45600000	146364022	47750000	146364022	169	1392.79569	98614022	-0.00613441482438628	0.5	2	0.968298679490614	0.968298679490613	1.93659735898123	0.5	LN4_8
24	9	LN4	p	0	4.9e+07	250000	38750000	64	1539.159712	38500000	-0.0135437528679269	0.5	2	0.954231638396351	0.95423163839635	1.9084632767927	0.5	LN4_9
25	9	LN4	q	4.9e+07	141213431	70750000	140750000	120	1539.159712	7e+07	5.30661107485295e-05	0.431655761008117	2	1.35707175293613	0.603131127407018	1.96020288034315	0.307688114049417	LN4_9
58	MT	LN4		0	16569	0	16569	1	3095.677412	16569	7.68922283499805	NA	NA	NA	NA	NA	NA	LN4_MT
54	X	LN4	p	0	60600000	2250000	58250000	92	2881.033286	5.6e+07	-0.0341944633228933	NA	2	1.83080851139559	NA	1.83080851139559	NA	LN4_X
55	X	LN4	q	60600000	155270560	62250000	98750000	63	2881.033286	36500000	0.00854001190527135	NA	2	1.99274607366745	NA	1.99274607366745	NA	LN4_X
56	X	LN4	q	60600000	155270560	98250000	109250000	20	2881.033286	1.1e+07	-0.39745910696698	NA	2	0.631822282056829	NA	0.631822282056829	NA	LN4_X
57	X	LN4	q	60600000	155270560	108750000	155250000	83	2881.033286	46500000	-0.111125953168731	NA	2	1.55110532132846	NA	1.55110532132846	NA	LN4_X
1	1	LN5	p	0	1.25e+08	750000	1750000	1	0	1e+06	-0.0120033655498263	0.5	2	0.963975727143504	0.963975727143505	1.92795145428701	0.5	LN5_1
2	1	LN5	p	0	1.25e+08	1750000	120750000	197	0	1.19e+08	-0.0120033655498263	0.5	2	0.963975727143504	0.963975727143505	1.92795145428701	0.5	LN5_1
3	1	LN5	q	1.25e+08	249250621	146250000	157250000	13	0	1.1e+07	0.175935922512775	0.5	2	1.56390016441512	1.56390016441512	3.12780032883023	0.5	LN5_1
4	1	LN5	q	1.25e+08	249250621	157250000	179750000	40	0	22500000	0.00192531603266854	0.382539048730192	2	2.02856973823931	-0.0169574055640809	2.01161233267522	-0.00842975820372379	LN5_1
5	1	LN5	q	1.25e+08	249250621	179250000	248750000	116	0	69500000	0.153301621383606	0.410971623606824	2	2.34839403291386	0.626489794766609	2.97488382768047	0.21059302852007	LN5_1
26	10	LN5	p	0	40200000	750000	37750000	62	1680.373143	3.7e+07	-0.00459244281104215	0.5	2	0.986181836289302	0.986181836289303	1.9723636725786	0.5	LN5_10
27	10	LN5	q	40200000	135534747	43250000	134250000	147	1680.373143	9.1e+07	-0.0171857630953777	0.5	2	0.94851481252325	0.94851481252325	1.8970296250465	0.5	LN5_10
28	11	LN5	p	0	53700000	250000	48250000	82	1815.90789	4.8e+07	-0.00172082218353183	0.5	2	0.994817078426892	0.994817078426892	1.98963415685378	0.5	LN5_11
29	11	LN5	q	53700000	135006516	55250000	134750000	133	1815.90789	79500000	-0.0143909958734399	0.5	2	0.956845686372176	0.956845686372177	1.91369137274435	0.5	LN5_11
30	12	LN5	p	0	35800000	750000	34250000	56	1950.914406	33500000	0.0191573651662607	0.426357863247859	2	1.70704571770155	0.409192799117872	2.11623851681942	0.193358544353906	LN5_12
31	12	LN5	q	35800000	133851895	38750000	73250000	55	1950.914406	34500000	0.0149529523275784	0.5	2	1.04529780535149	1.04529780535149	2.09059561070298	0.5	LN5_12
32	12	LN5	q	35800000	133851895	72750000	108750000	61	1950.914406	3.6e+07	-0.165629373202651	0.415036658190303	2	1.18711240394757	-0.130247169035673	1.0568652349119	-0.123239146045456	LN5_12
33	12	LN5	q	35800000	133851895	108250000	133750000	41	1950.914406	25500000	-0.0279752498921535	0.423870996358215	2	1.56578194983028	0.267225266301714	1.83300721613199	0.145785168737967	LN5_12
34	13	LN5	q	17900000	115169878	19750000	27250000	10	2084.766301	7500000	-0.152929323823766	0.5	2	0.562705968974727	0.562705968974727	1.12541193794945	0.5	LN5_13
35	13	LN5	q	17900000	115169878	26750000	94750000	122	2084.766301	6.8e+07	0.0159697751076454	0.5	2	1.04839520493418	1.04839520493418	2.09679040986836	0.5	LN5_13
36	13	LN5	q	17900000	115169878	95250000	115169878	34	2084.766301	19919878	0.0271533935275565	0.5	2	1.08260667504507	1.08260667504507	2.16521335009014	0.5	LN5_13
37	14	LN5	q	17600000	107349540	20250000	82250000	111	2199.936179	6.2e+07	-0.00434618435541924	0.5	2	0.986921685780767	0.986921685780768	1.97384337156154	0.5	LN5_14
38	14	LN5	q	17600000	107349540	81750000	106250000	39	2199.936179	24500000	-0.0242785991853971	0.5	2	0.92744420887744	0.92744420887744	1.85488841775488	0.5	LN5_14
39	15	LN5	q	1.9e+07	102531392	21750000	53250000	46	2307.285719	31500000	0.0409740011549245	0.386054870168392	2	2.14462403475512	0.105881770006747	2.25050580476187	0.0470479879601778	LN5_15
40	15	LN5	q	1.9e+07	102531392	53250000	102531392	88	2307.285719	49281392	0.148425410663379	0.5	2	1.47112662599716	1.47112662599716	2.94225325199432	0.5	LN5_15
41	16	LN5	p	0	36600000	250000	32250000	42	2409.817111	3.2e+07	-0.0282535527472033	0.425768343347247	2	1.5486554775162	0.282706677621761	1.83136215513796	0.154369618717202	LN5_16
42	16	LN5	q	36600000	90354753	46750000	90250000	76	2409.817111	43500000	-0.0107548759408468	0.5	2	0.967708719614747	0.967708719614746	1.93541743922949	0.5	LN5_16
43	17	LN5	p	0	2.4e+07	250000	18250000	32	2500.171864	1.8e+07	-0.0530002321991654	0.40712851391542	2	1.62162091840613	0.0647238867929259	1.68634480519905	0.0383811700865565	LN5_17
44	17	LN5	q	2.4e+07	81195210	25750000	81195210	88	2500.171864	55445210	0.0346127870806998	0.5	2	1.10557336281272	1.10557336281272	2.21114672562544	0.5	LN5_17
45	18	LN5	p	0	17200000	250000	14250000	24	2581.367074	1.4e+07	0.0662740565037604	0.37698104708809	2	2.32440475765325	0.0843704989291982	2.40877525658245	0.0350263058783252	LN5_18
46	18	LN5	q	17200000	78077248	18750000	78077248	103	2581.367074	59327248	0.0381106089630816	0.5	2	1.11638375334909	1.11638375334909	2.23276750669818	0.5	LN5_18
47	19	LN5	p	0	26500000	750000	20250000	34	2659.444322	19500000	-0.000759244588060369	0.5	2	0.997712479170759	0.997712479170759	1.99542495834152	0.5	LN5_19
48	19	LN5	q	26500000	59128983	28250000	59128983	45	2659.444322	30878983	-0.0402076668744179	0.5	2	0.880499782296461	0.880499782296461	1.76099956459292	0.5	LN5_19
6	2	LN5	p	0	93300000	750000	89250000	152	249.250621	88500000	-0.000885797896012857	0.5	2	0.997331304948202	0.997331304948203	1.9946626098964	0.5	LN5_2
7	2	LN5	q	93300000	243199373	96250000	243199373	233	249.250621	146949373	-5.23595068469387e-05	0.5	2	0.999842207887092	0.999842207887091	1.99968441577418	0.5	LN5_2
49	20	LN5	p	0	27500000	750000	25750000	45	2718.573305	2.5e+07	-0.0310217020362827	0.5	2	0.907508380808683	0.907508380808684	1.81501676161737	0.5	LN5_20
50	20	LN5	q	27500000	63025520	29750000	62750000	60	2718.573305	3.3e+07	0.0238773812596674	0.5	2	1.07255764523113	1.07255764523114	2.14511529046227	0.5	LN5_20
51	21	LN5	q	13200000	48129895	15250000	41250000	41	2781.598825	2.6e+07	-0.00136719691271674	0.5	2	0.995881653090591	0.995881653090591	1.99176330618118	0.5	LN5_21
52	21	LN5	q	13200000	48129895	40750000	48129895	10	2781.598825	7379895	-0.184705819956252	0.373919284962452	2	1.44211855258508	-0.487088435071317	0.955030117513759	-0.51002416168755	LN5_21
53	22	LN5	q	14700000	51304566	18750000	51250000	54	2829.72872	32500000	-0.0435821255208794	0.5	2	0.870621300272435	0.870621300272434	1.74124260054487	0.5	LN5_22
8	3	LN5	p	0	9.1e+07	250000	90250000	157	492.449994	9e+07	-0.00528288824643477	0.5	2	0.984108161696898	0.984108161696898	1.9682163233938	0.5	LN5_3
9	3	LN5	q	9.1e+07	198022430	93750000	197750000	177	492.449994	1.04e+08	-0.00528288824643477	0.5	2	0.984108161696898	0.984108161696898	1.9682163233938	0.5	LN5_3
10	4	LN5	p	0	50400000	250000	49250000	80	690.472424	4.9e+07	-0.00146254133618031	0.5	2	0.995594596842614	0.995594596842615	1.99118919368523	0.5	LN5_4
11	4	LN5	q	50400000	191154276	52750000	190250000	236	690.472424	137500000	-0.00146254133618031	0.5	2	0.995594596842614	0.995594596842615	1.99118919368523	0.5	LN5_4
12	5	LN5	p	0	48400000	250000	45750000	75	881.6267	45500000	-0.0197918511404574	0.5	2	0.940760896689964	0.940760896689963	1.88152179337993	0.5	LN5_5
13	5	LN5	q	48400000	180915260	49750000	180750000	224	881.6267	1.31e+08	0.00244204184652325	0.5	2	1.00736577320257	1.00736577320257	2.01473154640515	0.5	LN5_5
14	6	LN5	p	0	6.1e+07	250000	57250000	91	1062.54196	5.7e+07	-0.00286902508693282	0.5	2	0.991362258337169	0.991362258337169	1.98272451667434	0.5	LN5_6
15	6	LN5	q	6.1e+07	171115067	62250000	78250000	26	1062.54196	1.6e+07	0.0543198042981161	0.5	2	1.16682357341733	1.16682357341733	2.33364714683466	0.5	LN5_6
16	6	LN5	q	6.1e+07	171115067	77750000	128250000	90	1062.54196	50500000	-0.169369696201316	0.406897785467602	2	1.23830375587284	-0.201511621775552	1.03679213409729	-0.194360677659851	LN5_6
